DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2006,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2007,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2008,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2009,34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2010,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2011,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2012,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2013,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2014,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2015,45,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2016,40,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2017,40.466,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2018,37.987,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2019,46.359,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,11,2020,40.889,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1990,27,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1991,23,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1992,35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1993,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1994,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1995,33,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1996,34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1997,50,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1998,50,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,1999,228,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2000,443,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2001,368,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2002,385,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2003,439,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2004,80,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2005,72,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2006,58,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2007,47,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2008,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2009,27,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2010,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2011,29,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2012,33,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2013,35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2014,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2015,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2016,74,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2017,46.123,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2018,38.459,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2019,41.253,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,GA,2020,44.129,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1990,55,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1991,49,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1992,47,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1993,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1994,47,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1995,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1996,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1997,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1998,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,1999,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2000,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2001,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2002,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2003,57,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2004,50,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2005,72,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2006,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2007,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2008,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2009,34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2010,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2011,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2012,32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2013,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2014,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2015,45,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2016,40,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2017,40.466,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2018,37.987,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2019,46.359,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4693,NA,2020,40.889,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1990,1562,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1991,1598,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1992,1582,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1993,1691,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1994,1627,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1995,1907,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1996,1831,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1997,1781,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1998,1885,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,1999,1813,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2000,1796,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2001,1346,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2002,1543,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2003,1630,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2004,1645,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2005,1867,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2006,1964,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2007,2074,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2008,2029,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2009,2070,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2010,2106,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2011,2180,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2012,2072,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2013,1773,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2014,1745,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2015,1737,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2016,1882,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2017,1909.61,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2018,1684.677,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2019,1793.147,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2020,1400.648,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,01,2021,1382,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1990,1562,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1991,1598,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1992,1582,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1993,1691,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1994,1627,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1995,1907,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1996,1831,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1997,1781,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1998,1885,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,1999,1813,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2000,1796,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2001,1346,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2002,1543,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2003,1630,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2004,1645,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2005,1867,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2006,1964,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2007,2074,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2008,2029,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2009,2070,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2010,2106,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2011,2180,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2012,2072,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2013,1773,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2014,1745,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2015,1737,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2016,1882,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2017,1909.61,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2018,1684.677,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2019,1793.147,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2020,1400.648,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,013,2021,1382,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1992,681,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1993,665,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1994,907,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1995,889,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1996,1074,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1997,985,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1998,883,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,1999,642,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2000,657,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2001,633,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2002,790,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2003,834,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2004,1081,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2005,947,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2006,870,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2007,485,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2008,883,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2009,813,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2010,755,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2011,496,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2012,624,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2013,576,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2014,536,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2015,339,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2016,328,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2017,381.503,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2018,305.077,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2019,623.48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2020,261.35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,03,2021,288.826,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1992,369,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1993,405,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1994,508,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1995,612,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1996,652,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1997,544,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1998,831,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,1999,641,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2000,502,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2001,460,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2002,542,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2003,566,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2004,598,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2005,570,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2006,557,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2007,613,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2008,608,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2009,548,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2010,686,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2011,652,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2012,582,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2013,578,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2014,567,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2015,457,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2016,711,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2017,642.235,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2018,613.843,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2019,534.49,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2020,527.06,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,04,2021,523,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1990,34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1991,24,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1992,54,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1993,-32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1994,49,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1995,86,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1996,44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1997,-44,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1998,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,1999,40,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2000,-36,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2001,27,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2002,-16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2003,-17,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2004,-31,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2005,-174,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2006,15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2007,125,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2008,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2009,60,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2010,-52,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2011,16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2012,22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2013,-78,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2014,55,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2015,22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2016,-84,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2017,102,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2018,-69.891,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2019,382.891,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2020,-66.752,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,06,2021,-94,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,1995,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,1996,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,1997,-5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,1998,-8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,1999,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2000,-1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2001,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2002,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2003,22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2012,-173,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2013,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2014,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2015,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2016,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,07,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2007,178,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2008,309,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2009,605,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2010,330,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2011,139,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2012,194,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2013,162,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2014,91,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2015,123,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2016,95,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2017,76.183,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2018,71.897,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2019,53.863,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08,2020,64.31,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2009,103,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2010,120,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2011,91,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2012,83,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2013,111,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2014,91,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2015,84,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2016,95,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2017,76.183,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2018,71.897,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2019,53.863,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,083,2020,64.31,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2007,178,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2008,309,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2009,502,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2010,210,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2011,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2012,111,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2013,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2014,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2015,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2016,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,088,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2007,178,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2008,309,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2009,502,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2010,210,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2011,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2012,111,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2013,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2014,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2015,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2016,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,08811,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,09,1990,976,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,09,1991,1043,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,09,1992,1047,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,09,1993,1070,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,09,1994,948,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,09,1995,1147,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,826,4694,09,1996,1117,3,TN,A
